"Latest: Time (s)","Latest: Potential (mV)"
45.915,28.5394042969
45.916,-47.3537475586
45.917,-117.101037598
45.918,-178.394824219
45.919,-230.71706543
45.92,-270.771130371
45.921,-295.754882813
45.922,-303.760986328
45.923,-292.458251953
45.924,-261.823132324
45.925,-213.268469238
45.926,-153.411071777
45.927,-87.8787597656
45.928,-15.3057861328
45.929,57.2907348633
45.93,125.648730469
45.931,187.389916992
45.932,238.770263672
45.933,276.940539551
45.934,299.569555664
45.935,304.27902832
45.936,290.150610352
45.937,257.160754395
45.938,207.193249512
45.939,144.486621094
45.94,74.7393310547
45.941,1.20091552734
45.942,-70.9246582031
45.943,-137.846264648
45.944,-197.703662109
45.945,-246.729272461
45.946,-282.568359375
45.947,-301.877197266
45.948,-303.760986328
45.949,-285.864990234
45.95,-249.084008789
45.951,-196.290820313
45.952,-132.194897461
45.953,-61.0112182617
45.954,21.9461425781
45.955,93.5772216797
45.956,156.754797363
45.957,211.902722168
45.958,254.782470703
45.959,284.028295898
45.96,298.627661133
45.961,294.389135742
45.962,271.289172363
45.963,231.235107422
45.964,179.383813477
45.965,118.090026855
45.966,49.2846313477
45.967,-25.6666259766
45.968,-100.146936035
45.969,-170.836120605
45.97,-229.775170898
45.971,-271.713024902
45.972,-291.987304688
45.973,-295.754882813
45.974,-283.981201172
45.975,-260.410290527
45.976,-221.74552002
45.977,-169.894226074
45.978,-107.21114502
45.979,-35.5565185547
45.98,39.8421386719
45.981,110.554870605
45.982,173.708898926
45.983,226.031140137
45.984,267.521594238
45.985,293.447241211
45.986,302.395239258
45.987,292.976293945
45.988,264.224963379
45.989,218.495983887
45.99,159.109533691
45.991,94.0481689453
45.992,22.4170898437
45.993,-54.417956543
45.994,-119.455773926
45.995,-180.278613281
45.996,-233.071801758
45.997,-272.654919434
45.998,-297.167724609
45.999,-304.702880859
46,-292.458251953
46.001,-260.881237793
46.002,-212.326574707
46.003,-150.585388184
46.004,-81.7564453125
46.005,-8.68897705078
46.006,66.2387329102
46.007,132.241992187
46.008,192.099389648
46.009,242.537841797
46.01,278.824328613
46.011,300.04050293
46.012,303.337133789
46.013,287.324926758
